"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-05-30","3.58"," 1821"," 1821","0.00",,"0.0","0.0",,"86","64",,"  200","  210","15.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-05-31","5.82"," 0905"," 0905","0.69",,"0.0","0.0",,"76","68",,"  240","  240","21.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-01","4.25"," 1749"," 1749","1.69",,"0.0","0.0",,"85","70",,"  350","  350","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-02","4.25"," 1727"," 1726","0.87",,"0.0","0.0",,"88","67",,"  250","  240","17.0","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-03","4.03"," 1431"," 1459","0.00",,"0.0","0.0",,"84","69",,"  190","  210","10.1","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-04","6.04"," 1506"," 1505","0.00",,"0.0","0.0",,"86","71",,"  210","  200","14.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-05","5.82"," 1606"," 1111","0.03",,"0.0","0.0",,"90","71",,"  280","  230","14.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-06","9.40"," 1935"," 1933","0.05",,"0.0","0.0",,"89","70",,"  300","  290","19.9","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-07","5.82"," 1420"," 1848","0.00",,"0.0","0.0",,"84","61",,"  340","  330","15.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-08","4.03"," 0902"," 0852","0.00",,"0.0","0.0",,"84","59",,"   70","   60","10.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-09","8.72"," 1426"," 1635","0.00",,"0.0","0.0",,"86","67",,"  220","  190","17.9","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-10","4.25"," 1644"," 1643","0.16",,"0.0","0.0",,"91","69",,"  320","  320","17.9","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-11","4.03"," 0857"," 0902","0.00",,"0.0","0.0",,"89","67",,"   50","   50","13.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-12","4.03"," 1640"," 1406","0.00",,"0.0","0.0",,"92","67",,"  220","  240","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-13","4.25"," 1616"," 1616","0.00",,"0.0","0.0",,"95","72",,"  250","  250","29.1","40.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-14","3.58"," 1707"," 1706","0.00",,"0.0","0.0",,"95","68",,"   10","   10","21.9","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-15","3.80"," 1450"," 1449","0.00",,"0.0","0.0",,"96","68",,"  340","  310","21.9","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-16","3.80"," 0334"," 0106","0.00",,"0.0","0.0",,"90","71",,"  200","  250","10.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-17","3.36"," 1315"," 1315","0.00",,"0.0","0.0",,"91","69",,"  240","  240","14.1","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-18","7.38"," 0824"," 1053","0.00",,"0.0","0.0",,"90","71",,"   20","   40","13.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-19","4.25"," 2146"," 2140","0.00",,"0.0","0.0",,"91","71",,"  310","  300","10.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-20","4.92"," 1445"," 0947","0.00",,"0.0","0.0",,"93","69",,"  300","   80","10.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-21","3.80"," 2202",,"0.00",,"0.0","0.0",,"94","68",,"  320",,"12.1",
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-22","3.36"," 1217"," 1216","0.00",,"0.0","0.0",,"96","69",,"  260","  260","8.9","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-23","4.47"," 1935"," 1934","0.00",,"0.0","0.0",,"97","71",,"   20","   20","23.9","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-24","4.92"," 2034"," 2101","0.00",,"0.0","0.0",,"98","70",,"  340","  300","17.9","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-25","3.58"," 2150"," 0844","0.00",,"0.0","0.0",,"95","73",,"  170","   80","13.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-26","4.25"," 2035"," 2034","0.00",,"0.0","0.0",,"95","73",,"  170","  170","17.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-27","3.80"," 1634"," 1634","0.00",,"0.0","0.0",,"97","71",,"  180","  180","25.1","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-28","7.61"," 1602"," 0816","0.00",,"0.0","0.0",,"98","73",,"  240","  360","16.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-29","3.58"," 1433"," 1432","0.08",,"0.0","0.0",,"94","73",,"  360","  360","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-06-30","6.04"," 1153"," 1243","0.01",,"0.0","0.0",,"80","73",,"   20","   70","14.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-01","7.61"," 1559"," 1748","0.00",,"0.0","0.0",,"86","72",,"   30","   60","14.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-02","6.71"," 0847"," 0837","0.00",,"0.0","0.0",,"84","66",,"   40","   90","13.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-03","4.47"," 1459"," 1812","0.00",,"0.0","0.0",,"86","56",,"   80","   50","12.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-04","4.70"," 1758"," 1624","0.00",,"0.0","0.0",,"90","59",,"  160","  120","13.0","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-05","2.91"," 1554"," 0856","0.00",,"0.0","0.0",,"92","63",,"  180","  330","13.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-06","3.36"," 1554"," 1421","0.00",,"0.0","0.0",,"93","64",,"  220","  110","10.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-07","2.01"," 1507"," 1506","0.00",,"0.0","0.0",,"99","65",,"  250","  230","10.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-08","6.04"," 2046"," 1752","0.00",,"0.0","0.0",,"101","67",,"  130","  120","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-09","4.92"," 1947"," 1921","0.01",,"0.0","0.0",,"97","74",,"  340","  350","19.9","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-10","4.70"," 1600"," 1209","0.00",,"0.0","0.0",,"93","72",,"  350","  300","13.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-11","6.26"," 1826"," 1825","0.00",,"0.0","0.0",,"96","72",,"  160","  150","21.0","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-12","5.82"," 1228"," 1234","1.56",,"0.0","0.0",,"85","70",,"  180","  220","21.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-13","6.49"," 1832"," 1831","0.00",,"0.0","0.0",,"92","74",,"  170","  160","19.9","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-14","5.59"," 1531"," 1531","0.00",,"0.0","0.0",,"91","71",,"   10","   10","14.1","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-15","4.92"," 2043"," 1656","0.00",,"0.0","0.0",,"94","69",,"  170","  140","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-16","5.37"," 1523"," 1522","0.08",,"0.0","0.0",,"93","74",,"  300","  310","23.0","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-17","8.05"," 1554"," 1553","0.03",,"0.0","0.0",,"93","73",,"  340","  360","28.0","42.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-18","8.28"," 1751"," 1751","0.08",,"0.0","0.0",,"90","73",,"  260","  250","23.0","34.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-19","6.93"," 1304"," 1303","0.32",,"0.0","0.0",,"91","72",,"  240","  250","19.9","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-20","6.71"," 1454"," 1754","0.00",,"0.0","0.0",,"96","74",,"  220","   20","15.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-21","5.82"," 1934"," 1001","0.00",,"0.0","0.0",,"96","76",,"  340","  280","13.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-22","3.13"," 1936"," 1415","0.00",,"0.0","0.0",,"97","74",,"  130","   40","10.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-23","3.36"," 1823"," 1822","0.00",,"0.0","0.0",,"99","76",,"  160","  170","15.0","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-24","7.38"," 1557"," 1837","0.00",,"0.0","0.0",,"98","78",,"  160","  210","17.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-25","7.38"," 1912"," 1910","0.01",,"0.0","0.0",,"101","79",,"   10","   20","16.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-26","4.25"," 1923"," 1921","0.00",,"0.0","0.0",,"97","74",,"  230","  220","17.9","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-27","3.80"," 1738"," 1737","0.06",,"0.0","0.0",,"92","74",,"  120","  120","15.0","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-28","3.13"," 1854"," 0719","0.04",,"0.0","0.0",,"92","72",,"  300","  110","8.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-29","3.58"," 1558"," 1557","0.00",,"0.0","0.0",,"97","72",,"  290","  290","12.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-30","7.38"," 1046"," 0901","0.00",,"0.0","0.0",,"92","74",,"   20","   70","15.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-07-31","6.26"," 0803"," 0802","0.29",,"0.0","0.0",,"83","70",,"  130","  130","15.0","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-01","7.16"," 1641"," 1652","0.23",,"0.0","0.0",,"76","68",,"   20","   50","13.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-02","3.80"," 1947"," 0826","0.00",,"0.0","0.0",,"87","70",,"   10","  110","10.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-03","5.37"," 1631"," 1630","0.00",,"0.0","0.0",,"91","74",,"  140","  140","17.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-04","5.82"," 1722"," 1550","0.00",,"0.0","0.0",,"93","74",,"  210","  170","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-05","8.95"," 1835"," 1834","0.21",,"0.0","0.0",,"97","73",,"  310","  310","25.9","36.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-06","4.03"," 2036"," 2036","0.91",,"0.0","0.0",,"92","71",,"   20","   20","30.0","36.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-07","4.92"," 1048"," 1123","0.00",,"0.0","0.0",,"89","69",,"   50","   60","14.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-08","4.70"," 1711"," 1525","0.00",,"0.0","0.0",,"91","70",,"   70","  150","10.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-09","2.91"," 1624"," 1623","0.00",,"0.0","0.0",,"94","70",,"  110","  110","21.0","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-10","4.70"," 1829"," 1828","0.00",,"0.0","0.0",,"95","73",,"  180","  170","13.0","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-11","6.49"," 1737"," 0820","0.00",,"0.0","0.0",,"95","77",,"  210","  250","14.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-12","4.92"," 1719"," 1719","0.00",,"0.0","0.0",,"97","77",,"  240","  240","14.1","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-13","6.26"," 2145"," 2154","0.00",,"0.0","0.0",,"97","74",,"  120","  140","15.0","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-14","7.16"," 2039"," 2024","1.31",,"0.0","0.0",,"91","75",,"  180","  180","21.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-15","5.59"," 1804"," 1803","0.03",,"0.0","0.0",,"88","75",,"  170","  180","16.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-16","3.58"," 1635"," 0742","0.00",,"0.0","0.0",,"90","73",,"  150","  130","8.9","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-17","3.36"," 1321"," 1332","0.00",,"0.0","0.0",,"88","74",,"  180","  170","16.1","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-18","4.70"," 1805"," 1804","0.09",,"0.0","0.0",,"95","75",,"  230","  230","17.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-19","4.92"," 1457"," 1457","1.96",,"0.0","0.0",,"89","73",,"   10","   10","16.1","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-20","6.04"," 1704"," 1800","0.00",,"0.0","0.0",,"89","70",,"   80","   70","14.1","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-21","4.70"," 1010"," 1247","0.00",,"0.0","0.0",,"90","71",,"   90","  100","10.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-22","2.91"," 2124"," 1453","0.00",,"0.0","0.0",,"93","72",,"   20","  310","10.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-23","5.14"," 0851"," 0922","0.00",,"0.0","0.0",,"90","69",,"   10","   60","14.1","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-24","8.05"," 1540"," 1640","0.00",,"0.0","0.0",,"83","68",,"   60","   80","17.9","32.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-25","3.58"," 0124"," 0139","0.00",,"0.0","0.0",,"85","71",,"  110","  100","12.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-26","3.13"," 1141"," 1553","0.00",,"0.0","0.0",,"88","69",,"   70","  130","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-27","4.70"," 1942"," 1434","0.00",,"0.0","0.0",,"90","68",,"  160","   70","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-28","5.14"," 2151"," 1353","0.01",,"0.0","0.0",,"90","68",,"  160","  140","10.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-29","3.36"," 1817"," 1756","0.00",,"0.0","0.0",,"90","68",,"  100","  140","12.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-30","3.58"," 1801"," 1759","0.00",,"0.0","0.0",,"92","64",,"   70","   90","10.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-08-31","3.58"," 1541"," 1607","0.00",,"0.0","0.0",,"94","62",,"   50","   70","12.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-01","4.70"," 2159"," 2158","0.00",,"0.0","0.0",,"94","65",,"  140","  140","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-02","5.14"," 1332"," 1526","0.00",,"0.0","0.0",,"92","64",,"   60","   70","15.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-03","4.92"," 1346"," 1344","0.00",,"0.0","0.0",,"97","63",,"  320","  330","15.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-04","5.37"," 0846"," 0845","0.00",,"0.0","0.0",,"85","63",,"  330","  330","14.1","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-05","5.82"," 1023"," 1137","0.00",,"0.0","0.0",,"84","55",,"   30","   40","14.1","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-06","4.25"," 2144"," 1601","0.00",,"0.0","0.0",,"89","56",,"  140","   30","12.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-07","3.13"," 0018"," 0017","0.00",,"0.0","0.0",,"90","66",,"  160","  160","12.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-08","5.37"," 1521"," 1111","0.00",,"0.0","0.0",,"91","65",,"  320","  280","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-09","3.80"," 1631"," 1633","0.00",,"0.0","0.0",,"91","64",,"  280","  290","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-10","5.14"," 0235"," 1051","0.00",,"0.0","0.0",,"88","66",,"   40","   60","12.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-11","5.59"," 0759"," 1558","0.14",,"0.0","0.0",,"78","68",,"   70","   50","12.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-12","5.37"," 1714"," 1449","0.00",,"0.0","0.0",,"90","61",,"   10","   20","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-13","5.59"," 1350"," 1131","0.00",,"0.0","0.0",,"86","56",,"  360","   20","14.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-14","2.01"," 1502"," 1536","0.00",,"0.0","0.0",,"92","55",,"  280","  290","10.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-15","2.68"," 2159"," 1611","0.00",,"0.0","0.0",,"92","58",,"  140","  110","8.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-16","8.95"," 1506"," 1505","0.00",,"0.0","0.0",,"90","65",,"  190","  190","23.0","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-17","6.04"," 0016"," 1042","0.00",,"0.0","0.0",,"92","70",,"  210","  270","15.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-18","8.05"," 1026"," 1211","0.00",,"0.0","0.0",,"88","62",,"   20","   80","14.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-19","3.36"," 1618"," 1528","0.00",,"0.0","0.0",,"90","58",,"  300","  310","6.9","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-20","5.82"," 1251"," 1039","0.00",,"0.0","0.0",,"93","62",,"   10","   40","15.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-21","6.04"," 2206"," 2205","0.00",,"0.0","0.0",,"92","66",,"  170","  180","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-22","6.26"," 0804"," 1425","0.00",,"0.0","0.0",,"93","70",,"  230","  210","15.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-23","4.25"," 0832"," 2158","0.00",,"0.0","0.0",,"93","71",,"  220","  190","8.9","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-24","4.25"," 1444"," 1444","0.00",,"0.0","0.0",,"93","67",,"  240","  230","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-25","4.92"," 1818"," 1817","0.11",,"0.0","0.0",,"94","66",,"  250","  250","21.0","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-26","6.93"," 0919"," 0855","1.86",,"0.0","0.0",,"75","63",,"   60","   70","14.1","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-27","6.93"," 2302"," 2257","1.41",,"0.0","0.0",,"72","64",,"  210","  190","19.9","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-28","3.58"," 0144"," 0144","0.00",,"0.0","0.0",,"78","59",,"  240","  250","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-29","8.50"," 1623"," 2152","0.62",,"0.0","0.0",,"65","59",,"   40","   70","15.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-09-30","9.17"," 2159"," 0639","0.04",,"0.0","0.0",,"86","62",,"  350","   10","21.9","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-01","7.83"," 1117"," 1112","0.00",,"0.0","0.0",,"78","56",,"  360","  360","17.9","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-02","5.37"," 0908"," 0903","0.00",,"0.0","0.0",,"75","49",,"   60","   70","13.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-03","6.04"," 2355"," 1055","0.00",,"0.0","0.0",,"72","49",,"   10","   60","14.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-04","6.71"," 1008"," 1001","0.02",,"0.0","0.0",,"68","49",,"   10","  360","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-05","6.49"," 1538"," 1537","0.00",,"0.0","0.0",,"69","40",,"  330","  340","16.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-06","5.14"," 1543"," 1542","0.00",,"0.0","0.0",,"73","42",,"  310","  310","14.1","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-07","4.92"," 1118"," 1117","0.00",,"0.0","0.0",,"82","43",,"  220","  210","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-08","2.91"," 0936"," 0937","0.00",,"0.0","0.0",,"78","49",,"   50","   50","12.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-09","1.79"," 1451"," 1417","0.00",,"0.0","0.0",,"84","45",,"  310","  210","8.9","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-10","2.46"," 1528"," 1520","0.00",,"0.0","0.0",,"85","49",,"  190","  190","8.1","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-11","4.03"," 1242"," 1306","0.00",,"0.0","0.0",,"85","55",,"  210","  230","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-12","2.91"," 2031"," 1206","0.00",,"0.0","0.0",,"86","52",,"  310","  310","8.9","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-13","3.80"," 2301"," 1256","0.00",,"0.0","0.0",,"81","55",,"  300","   20","14.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-14","5.82"," 1522"," 1558","0.09",,"0.0","0.0",,"74","47",,"  340","  340","16.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-15","7.61"," 1511"," 1213","0.00",,"0.0","0.0",,"75","38",,"  350","  220","21.0","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-16","4.25"," 1121"," 1402","0.00",,"0.0","0.0",,"72","39",,"  350","  270","13.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-17","2.01"," 1619"," 1424","0.00",,"0.0","0.0",,"76","37",,"  200","  220","8.9","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-18","1.34"," 1450"," 1530","0.00",,"0.0","0.0",,"72","43",,"  210","  210","8.9","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-19","3.13"," 1543"," 1543","0.00",,"0.0","0.0",,"80","48",,"  220","  220","12.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-20","3.36"," 0716"," 0721","0.10",,"0.0","0.0",,"71","52",,"  360","   20","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-21","5.37"," 1321"," 1200","0.00",,"0.0","0.0",,"79","42",,"  230","  250","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-22","2.91"," 1035"," 1105","0.00",,"0.0","0.0",,"71","40",,"   20","   30","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-23","2.91"," 1616"," 1238","0.00",,"0.0","0.0",,"74","36",,"  200","  210","8.1","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-24","5.59"," 1340"," 1424","0.00",,"0.0","0.0",,"77","45",,"  200","  210","13.0","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-25","8.50"," 0959"," 1001","0.19",,"0.0","0.0",,"68","61",,"  220","  230","16.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-26","13.42"," 2120"," 2309","0.03",,"0.0","0.0",,"80","63",,"  180","  200","23.9","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-27","13.65"," 1447"," 0056","0.70",,"0.0","0.0",,"84","71",,"  210","  190","23.9","33.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2010-10-28","5.82"," 1354"," 1936","0.00",,"0.0","0.0",,"81","48",,"  210","  340","12.1","15.0"
